suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
5q,q_04,trummer_baseline,8,15,38,13,25,2,0.34210526315789475,0.8666666666666667,0.4905660377358491,112.7332690020121,38,0,38,0.0,112.62902902401402,0.9,20,0,0.0,
5q,q_04,trummer_baseline,9,15,38,13,25,2,0.34210526315789475,0.8666666666666667,0.4905660377358491,112.81820531499397,38,0,38,0.0,112.71364718892437,0.9,20,0,0.0,
5q,q_04,trummer_baseline,10,15,38,13,25,2,0.34210526315789475,0.8666666666666667,0.4905660377358491,112.827497752005,38,0,38,0.0,112.71990732503764,0.9,20,0,0.0,
5q,q_04,trummer_v1,1,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,26.92048172900104,14,8,6,5.992278378951596,20.90675354603445,0.9,20,20,0.65,
5q,q_04,trummer_v1,2,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,29.209272480002255,16,9,7,4.989739246026147,24.19871715399495,0.9,20,20,0.5625,
5q,q_04,trummer_v1,3,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,23.952764770001522,16,9,7,4.921278270005132,19.010015657971962,0.9,20,20,0.5625,
5q,q_04,trummer_v1,4,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,23.94475838400831,16,9,7,4.929167902999325,18.994008277994,0.9,20,20,0.5625,
5q,q_04,trummer_v1,5,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,23.928935678995913,16,9,7,4.894612886026152,19.012013212006423,0.9,20,20,0.5625,
5q,q_04,trummer_v1,6,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,23.928064139996422,16,9,7,4.910299271999975,18.996673750982154,0.9,20,20,0.5625,
5q,q_04,trummer_v1,7,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,23.919569430989213,16,9,7,4.910422186992946,18.988186564980424,0.9,20,20,0.5625,
5q,q_04,trummer_v1,8,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,23.917645726993214,16,9,7,4.9127186730038375,18.98470434700721,0.9,20,20,0.5625,
5q,q_04,trummer_v1,9,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,23.897480957006337,16,9,7,4.919472817957285,18.95575910397747,0.9,20,20,0.5625,
5q,q_04,trummer_v1,10,15,3,2,1,13,0.6666666666666666,0.13333333333333333,0.2222222222222222,23.900820319002378,16,9,7,4.890024637978058,18.990534927987028,0.9,20,20,0.5625,
5q,q_05,suql_baseline,1,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,18.87598500799504,48,0,48,0.0,18.85425535401737,0.9,20,0,0.0,
5q,q_05,suql_baseline,2,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.829108858990367,48,0,48,0.0,17.806367980971118,0.9,20,0,0.0,
5q,q_05,suql_baseline,3,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.828264295007102,48,0,48,0.0,17.80675135999627,0.9,20,0,0.0,
5q,q_05,suql_baseline,4,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.9958564510016,48,0,48,0.0,17.974390029979986,0.9,20,0,0.0,
5q,q_05,suql_baseline,5,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.8845016760024,48,0,48,0.0,17.862256442997023,0.9,20,0,0.0,
5q,q_05,suql_baseline,6,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.820280467989505,48,0,48,0.0,17.799752667968278,0.9,20,0,0.0,
5q,q_05,suql_baseline,7,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.88638337700104,48,0,48,0.0,17.866404098967905,0.9,20,0,0.0,
5q,q_05,suql_baseline,8,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.899653104002937,48,0,48,0.0,17.87972429099318,0.9,20,0,0.0,
5q,q_05,suql_baseline,9,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.91946355799155,48,0,48,0.0,17.898139904020354,0.9,20,0,0.0,
5q,q_05,suql_baseline,10,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,17.984822572994744,48,0,48,0.0,17.963326385972323,0.9,20,0,0.0,
5q,q_05,suql_v1,1,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,28.503535701005603,98,50,48,10.607919376081554,17.876301350974245,0.9,20,20,0.7,
5q,q_05,suql_v1,2,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,28.379360021994216,98,50,48,10.463699395040749,17.89567187798093,0.9,20,20,0.7,
5q,q_05,suql_v1,3,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,28.28437503099849,98,50,48,10.495370553966495,17.768450063973432,0.9,20,20,0.7,
5q,q_05,suql_v1,4,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,28.113218468992272,98,50,48,10.237571565929102,17.857002748933155,0.9,20,20,0.7,
5q,q_05,suql_v1,5,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,28.161861275002593,98,50,48,10.302817757008597,17.83958314100164,0.9,20,20,0.7,
5q,q_05,suql_v1,6,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,27.99688957100443,98,50,48,10.286199027032126,17.689968291975674,0.9,20,20,0.7,
5q,q_05,suql_v1,7,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,27.806938863999676,98,50,48,10.163996218936518,17.623390664011822,0.9,20,20,0.7,
5q,q_05,suql_v1,8,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,27.794705421998515,98,50,48,10.085672973000328,17.68915872600337,0.9,20,20,0.7,
5q,q_05,suql_v1,9,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,27.97198233800009,98,50,48,10.231043354942813,17.720734962029383,0.9,20,20,0.7,
5q,q_05,suql_v1,10,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,28.019965275001596,98,50,48,10.213653939965297,17.78596794792975,0.9,20,20,0.7,
5q,q_05,trummer_baseline,1,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,111.51074960798724,45,0,45,0.0,111.39765595004428,0.9,20,0,0.0,
5q,q_05,trummer_baseline,2,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.63026965300378,45,0,45,0.0,110.52062013604154,0.9,20,0,0.0,
5q,q_05,trummer_baseline,3,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.52220502599084,45,0,45,0.0,110.41097348400217,0.9,20,0,0.0,
5q,q_05,trummer_baseline,4,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.57494889599911,45,0,45,0.0,110.46292051009368,0.9,20,0,0.0,
5q,q_05,trummer_baseline,5,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.65784723000252,45,0,45,0.0,110.5500811329548,0.9,20,0,0.0,
5q,q_05,trummer_baseline,6,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.66085082299833,45,0,45,0.0,110.54589121199388,0.9,20,0,0.0,
5q,q_05,trummer_baseline,7,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.40237570700992,45,0,45,0.0,110.29303115195944,0.9,20,0,0.0,
5q,q_05,trummer_baseline,8,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.2847060369968,45,0,45,0.0,110.17450567397464,0.9,20,0,0.0,
5q,q_05,trummer_baseline,9,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.36850228400726,45,0,45,0.0,110.25407282300876,0.9,20,0,0.0,
5q,q_05,trummer_baseline,10,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,110.58670665499812,45,0,45,0.0,110.47365961200558,0.9,20,0,0.0,
5q,q_05,trummer_v1,1,15,17,14,3,1,0.8235294117647058,0.9333333333333333,0.8749999999999999,25.92755072300497,12,8,4,6.304083341019577,19.605948281023302,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,2,15,8,6,2,9,0.75,0.4,0.5217391304347827,28.570088039996335,14,8,6,4.883178892996511,23.666801247978583,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,3,15,8,6,2,9,0.75,0.4,0.5217391304347827,24.698903515993152,14,8,6,4.796492754016072,19.88225720600167,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,4,15,8,6,2,9,0.75,0.4,0.5217391304347827,24.714100165991113,14,8,6,4.8046049759868765,19.889889001991833,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,5,15,8,6,2,9,0.75,0.4,0.5217391304347827,24.781186960011837,14,8,6,4.8740657580055995,19.8872400559776,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,6,15,8,6,2,9,0.75,0.4,0.5217391304347827,24.755468350005685,14,8,6,4.850992718987982,19.885264745986206,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,7,15,8,6,2,9,0.75,0.4,0.5217391304347827,24.724715627991827,14,8,6,4.832510387015645,19.872754009993514,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,8,15,8,6,2,9,0.75,0.4,0.5217391304347827,24.802440660001594,14,8,6,4.85326027602423,19.927866360987537,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,9,15,8,6,2,9,0.75,0.4,0.5217391304347827,24.713109741001972,14,8,6,4.836218677010038,19.85638354398543,0.9,20,20,0.7333333333333333,
5q,q_05,trummer_v1,10,15,8,6,2,9,0.75,0.4,0.5217391304347827,24.743937962994096,14,8,6,4.856824086004053,19.867074362016865,0.9,20,20,0.7333333333333333,
