suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
5q,q_03,suql_baseline,1,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.809158322001167,50,0,50,0.0,20.786289524970925,0.9,20,0,0.0,
5q,q_03,suql_baseline,2,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.875736997004424,50,0,50,0.0,20.854744280004525,0.9,20,0,0.0,
5q,q_03,suql_baseline,3,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.936631235999812,50,0,50,0.0,20.914645317025133,0.9,20,0,0.0,
5q,q_03,suql_baseline,4,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.97174804300448,50,0,50,0.0,20.950723257024947,0.9,20,0,0.0,
5q,q_03,suql_baseline,5,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.898322661996644,50,0,50,0.0,20.875097393989563,0.9,20,0,0.0,
5q,q_03,suql_baseline,6,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.720060225998168,50,0,50,0.0,20.69770681898808,0.9,20,0,0.0,
5q,q_03,suql_baseline,7,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.6778125369965,50,0,50,0.0,20.658308639976894,0.9,20,0,0.0,
5q,q_03,suql_baseline,8,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.79332698599319,50,0,50,0.0,20.772276582029008,0.9,20,0,0.0,
5q,q_03,suql_baseline,9,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.68377567900461,50,0,50,0.0,20.66173849599727,0.9,20,0,0.0,
5q,q_03,suql_baseline,10,15,16,14,2,1,0.875,0.9333333333333333,0.9032258064516129,20.776121208000404,50,0,50,0.0,20.75513993504137,0.9,20,0,0.0,
5q,q_03,suql_v1,1,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.80421703700267,70,50,20,38.474301140973694,8.313388754984771,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,2,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.405690915999,70,50,20,38.015850863957894,8.372353489001398,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,3,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.53240385100071,70,50,20,38.15234957800567,8.362223462005204,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,4,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.39524674399581,70,50,20,38.01446033499815,8.364214002998779,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,5,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.31831739199697,70,50,20,38.110733053981676,8.190471423004055,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,6,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.40009097500297,70,50,20,38.02939712199441,8.352733399980934,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,7,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.52470924500085,70,50,20,38.173842190997675,8.330728050983453,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,8,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.14968019499793,70,50,20,37.76950546000444,8.36321529502311,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,9,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.457681414001854,70,50,20,38.09017229100573,8.348788425995735,0.9,20,20,0.95,2.0
5q,q_03,suql_v1,10,15,19,15,4,0,0.7894736842105263,1.0,0.8823529411764706,46.20375397599855,70,50,20,37.847338984996895,8.3374580810123,0.9,20,20,0.95,2.0
5q,q_03,trummer_baseline,1,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,50.343233542000235,70,0,70,0.0,50.22450000602112,0.9,20,0,0.0,
5q,q_03,trummer_baseline,2,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,49.09054558599746,70,0,70,0.0,48.968670114001725,0.9,20,0,0.0,
5q,q_03,trummer_baseline,3,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,48.50744541899621,70,0,70,0.0,48.387804222031264,0.9,20,0,0.0,
5q,q_03,trummer_baseline,4,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,48.40869548200135,70,0,70,0.0,48.28973504200985,0.9,20,0,0.0,
5q,q_03,trummer_baseline,5,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,48.49706103200151,70,0,70,0.0,48.377770936029265,0.9,20,0,0.0,
5q,q_03,trummer_baseline,6,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,48.45948504800617,70,0,70,0.0,48.340276836992416,0.9,20,0,0.0,
5q,q_03,trummer_baseline,7,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,48.608312211996235,70,0,70,0.0,48.48678054597258,0.9,20,0,0.0,
5q,q_03,trummer_baseline,8,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,48.58297271899937,70,0,70,0.0,48.46236513797339,0.9,20,0,0.0,
5q,q_03,trummer_baseline,9,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,48.54142141400371,70,0,70,0.0,48.421354848986084,0.9,20,0,0.0,
5q,q_03,trummer_baseline,10,15,38,14,24,1,0.3684210526315789,0.9333333333333333,0.5283018867924527,48.521667868000804,70,0,70,0.0,48.40259588496701,0.9,20,0,0.0,
5q,q_03,trummer_v1,1,15,16,15,1,0,0.9375,1.0,0.967741935483871,19.945965594997688,9,7,2,16.07406797699514,3.861120445995766,0.9,20,20,0.8947368421052632,
