suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
5q,q_04,trummer_baseline,7,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.41384092700173,42,0,42,0.0,36.30039943401789,0.9,20,0,0.0,
5q,q_04,trummer_baseline,8,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.482776364995516,42,0,42,0.0,36.3694439670071,0.9,20,0,0.0,
5q,q_04,trummer_baseline,9,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.49264354300249,42,0,42,0.0,36.38170733601146,0.9,20,0,0.0,
5q,q_04,trummer_baseline,10,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.531663128997025,42,0,42,0.0,36.420500374006224,0.9,20,0,0.0,
5q,q_04,trummer_v1,1,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,11.759757177998836,11,8,3,8.091092105998541,3.64893724200374,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,2,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.477635613999155,11,8,3,6.003049371007364,3.4561948020054842,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,3,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.431244102001074,11,8,3,5.981974340000306,3.4310702940056217,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,4,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.428216537999106,11,8,3,5.984078661997046,3.4266534900089027,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,5,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.435733612001059,11,8,3,6.003987842996139,3.4120111459997133,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,6,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.453383690997725,11,8,3,6.016935213985562,3.41799338599958,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,7,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.469793622003635,11,8,3,6.0248645070169005,3.4254468500002986,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,8,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.450914510001894,11,8,3,6.001790689995687,3.4297829539937084,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,9,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.478062248999777,11,8,3,6.042494384004385,3.415922939995653,0.9,20,20,1.0,2.0
5q,q_04,trummer_v1,10,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.472495670997887,11,8,3,6.030532532997313,3.421722311999474,0.9,20,20,1.0,2.0
5q,q_05,suql_baseline,1,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.22409460000199,48,0,48,0.0,20.202067908016033,0.9,20,0,0.0,
5q,q_05,suql_baseline,2,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.06668223300221,48,0,48,0.0,20.045627227977093,0.9,20,0,0.0,
5q,q_05,suql_baseline,3,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.09510223899997,48,0,48,0.0,20.071063187002437,0.9,20,0,0.0,
5q,q_05,suql_baseline,4,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.138745371004916,48,0,48,0.0,20.117722375005542,0.9,20,0,0.0,
5q,q_05,suql_baseline,5,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.13133492199995,48,0,48,0.0,20.110699720011326,0.9,20,0,0.0,
5q,q_05,suql_baseline,6,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.058863834005024,48,0,48,0.0,20.03796125399822,0.9,20,0,0.0,
5q,q_05,suql_baseline,7,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.1280752179955,48,0,48,0.0,20.10702644898265,0.9,20,0,0.0,
5q,q_05,suql_baseline,8,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.130027963998145,48,0,48,0.0,20.106802133981546,0.9,20,0,0.0,
5q,q_05,suql_baseline,9,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.056216323995613,48,0,48,0.0,20.034026020002784,0.9,20,0,0.0,
5q,q_05,suql_baseline,10,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.156749043999298,48,0,48,0.0,20.136053571979573,0.9,20,0,0.0,
5q,q_05,suql_v1,1,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,43.161415674003365,68,50,18,35.50557239500631,7.638893184986955,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,2,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,42.770333355998446,68,50,18,35.12562997997884,7.628132036988973,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,3,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,42.92723106400081,68,50,18,35.25590358000045,7.654719236001256,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,4,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,42.9327284999963,68,50,18,35.28284526900097,7.629879464999249,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,5,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,42.830733232003695,68,50,18,35.17270381999697,7.641624881005555,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,6,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,43.16652201599936,68,50,18,35.50211752998439,7.646276069011947,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,7,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,42.947618880003574,68,50,18,35.2908820980083,7.638623507002194,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,8,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,42.88444354200328,68,50,18,35.22507758800202,7.641619437992631,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,9,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,42.888030031994276,68,50,18,35.246752376973745,7.622601596995082,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,10,15,13,13,0,2,1.0,0.8666666666666667,0.9285714285714286,42.913400089004426,68,50,18,35.24314588102425,7.653568059009558,0.9,20,20,0.95,2.0
5q,q_05,trummer_baseline,1,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,24.41471831600211,26,0,26,0.0,24.324096632015426,0.9,20,0,0.0,
5q,q_05,trummer_baseline,2,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.676992187996802,26,0,26,0.0,23.586038958004792,0.9,20,0,0.0,
5q,q_05,trummer_baseline,3,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.61658630099555,26,0,26,0.0,23.522583980025956,0.9,20,0,0.0,
5q,q_05,trummer_baseline,4,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.598768245996325,26,0,26,0.0,23.50829664000048,0.9,20,0,0.0,
5q,q_05,trummer_baseline,5,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.595844370000123,26,0,26,0.0,23.505846998996276,0.9,20,0,0.0,
5q,q_05,trummer_baseline,6,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.570251932003885,26,0,26,0.0,23.47975881097227,0.9,20,0,0.0,
5q,q_05,trummer_baseline,7,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.561814640001103,26,0,26,0.0,23.46946408101212,0.9,20,0,0.0,
5q,q_05,trummer_baseline,8,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.574764912998944,26,0,26,0.0,23.485542373004137,0.9,20,0,0.0,
5q,q_05,trummer_baseline,9,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.55665839699941,26,0,26,0.0,23.466404628998134,0.9,20,0,0.0,
5q,q_05,trummer_baseline,10,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.519851815995935,26,0,26,0.0,23.426482656992448,0.9,20,0,0.0,
5q,q_05,trummer_v1,1,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.776582081001834,12,9,3,6.177360586996656,3.5804973040067125,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,2,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.736274944996694,12,9,3,6.152360310021322,3.5667454860013095,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,3,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.68347902700043,12,9,3,6.109225513995625,3.5567982400025357,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,4,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.719302423000045,12,9,3,6.132735470004263,3.567797982999764,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,5,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.696011414001987,12,9,3,6.116294204999576,3.561541412011138,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,6,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.699336310994113,12,9,3,6.1371592170035,3.5448307920014486,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,7,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.722043561007013,12,9,3,6.1451504260039655,3.5600378459930653,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,8,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.730406741000479,12,9,3,6.13779811400309,3.575174050994974,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,9,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.695430892999866,12,9,3,6.127843358000973,3.5486908640086767,0.9,20,20,1.0,2.0
5q,q_05,trummer_v1,10,15,15,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,9.690016984000977,12,9,3,6.118201501994918,3.5544788479965064,0.9,20,20,1.0,2.0
