suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
10q,q_02,trummer_baseline,4,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.77460346900625,29,0,29,0.0,29.691592759103514,0.9,20,0,0.0,
10q,q_02,trummer_baseline,5,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.864331474993378,29,0,29,0.0,29.779153473034967,0.9,20,0,0.0,
10q,q_02,trummer_baseline,6,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.862110262038186,29,0,29,0.0,29.778134768945165,0.9,20,0,0.0,
10q,q_02,trummer_baseline,7,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.83116618299391,29,0,29,0.0,29.74687490600627,0.9,20,0,0.0,
10q,q_02,trummer_baseline,8,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.77093038102612,29,0,29,0.0,29.68069349991856,0.9,20,0,0.0,
10q,q_02,trummer_baseline,9,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.811471098975744,29,0,29,0.0,29.72667319793254,0.9,20,0,0.0,
10q,q_02,trummer_baseline,10,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.859715580998454,29,0,29,0.0,29.773756654933095,0.9,20,0,0.0,
10q,q_02,trummer_v1,1,15,21,15,6,0,0.7142857142857143,1.0,0.8333333333333333,14.848450986959506,15,9,6,8.634171696030535,6.183211341034621,0.9,20,20,0.8888888888888888,
10q,q_02,trummer_v1,2,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.916204488021322,15,9,6,6.566108962928411,7.325943620002363,0.9,20,20,0.8888888888888888,
10q,q_02,trummer_v1,3,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.90654006699333,15,9,6,6.571989084943198,7.305680251913145,0.9,20,20,0.8888888888888888,
10q,q_02,trummer_v1,4,15,15,10,5,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.860939994978253,15,9,6,6.615824990964029,7.21974546299316,0.9,20,20,0.8888888888888888,
